Unnamed: 0;o__Actinomycetales;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Burkholderiales;o__Campylobacterales;o__Cardiobacteriales;o__Clostridiales;o__Coriobacteriales;o__Deferribacterales;o__Desulfovibrionales;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gemellales;o__Lactobacillales;o__Methanobacteriales;o__Neisseriales;o__Pasteurellales;o__Pseudomonadales;o__RF32;o__RF39;o__Rhizobiales;o__Rhodospirillales;o__Spirochaetales;o__Streptophyta;o__Turicibacterales;o__Verrucomicrobiales;o__Victivallales;o__Xanthomonadales;o__YS2
MSM5FZ9N;0.0;0.0;0.0;0.0;0.32883054068060114;0.0;0.0;0.37154949041285196;0.0;0.0;0.0;0.271687683537744;3.4548281223009156e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.027897737087579894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5GEZA;0.0;0.0;0.700952380952381;0.013333333333333334;0.02095238095238095;0.0;0.0;0.26285714285714284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019047619047619048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5FZBQ;0.0;0.0;0.8613636363636363;0.0007575757575757576;0.015151515151515152;0.0007575757575757576;0.0;0.08484848484848485;0.0;0.0;0.0030303030303030303;0.02196969696969697;0.0007575757575757576;0.0;0.0;0.0007575757575757576;0.0030303030303030303;0.0;0.0;0.007575757575757576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5MD3L;0.00045578851412944393;0.0;0.2283500455788514;0.02643573381950775;0.18003646308113036;0.0;0.0;0.49544211485870554;0.00045578851412944393;0.0;0.03236098450319052;0.005925250683682771;0.0036463081130355514;0.0;0.0;0.0;0.009115770282588878;0.0;0.0;0.017775752051048314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEE2;0.0;0.0;0.09441969021854445;0.0;0.01718650541056652;0.0;0.0;0.8572034797368979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.031190324633991087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLGT;0.0;0.0;0.021790943139257744;0.0;0.1647940074906367;0.0;0.0;0.7841334695267279;0.0;0.0;0.004937010554988083;0.023663602315287708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006809669731018045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLFS;0.0;0.0;0.015369177141649941;0.0;0.0004753353755149467;0.0;0.0;0.9732755888877153;0.0;0.0;0.0;0.009295447343403401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015844512517164888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5FZ9Q;0.0;0.0;8.27638392962709e-05;0.0;0.4367802501832628;0.0;0.0;0.19209487100664474;0.0;0.0;0.0;0.37085294048097617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018917448982004776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5FZBT;0.0;0.0;0.015748674010607915;0.0;0.29865361077111385;0.0;0.0;0.3756017951856385;0.0;0.0;0.0;0.30771113831089353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002284781721746226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCVZ;0.0;0.0;0.17973856209150327;0.0;0.3202614379084967;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
