Unnamed: 0;o__;o__32-20;o__ASSO-13;o__Acholeplasmatales;o__Acidimicrobiales;o__Acidobacteriales;o__Actinomycetales;o__Aeromonadales;o__Alteromonadales;o__Armatimonadales;o__BD7-3;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Burkholderiales;o__CW040;o__Campylobacterales;o__Cardiobacteriales;o__Caulobacterales;o__Cerasicoccales;o__Chlorophyta;o__Chromatiales;o__Clostridiales;o__Coriobacteriales;o__Cytophagales;o__DS-18;o__Deinococcales;o__Desulfobacterales;o__Desulfovibrionales;o__Desulfuromonadales;o__EW055;o__Ellin329;o__Ellin6067;o__Ellin6513;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gaiellales;o__Gemellales;o__Gemmatales;o__Herpetosiphonales;o__I025;o__JG30-KF-CM45;o__LD1-PA13;o__Lactobacillales;o__ML615J-28;o__MLE1-12;o__MND1;o__Methylophilales;o__Mycoplasmatales;o__Myxococcales;o__NB1-j;o__Natranaerobiales;o__Neisseriales;o__Nitrospirales;o__Nostocales;o__Oceanospirillales;o__Opitutales;o__Oscillatoriales;o__PYR10d3;o__Pasteurellales;o__Pedosphaerales;o__Pirellulales;o__Planctomycetales;o__Pseudomonadales;o__RB41;o__RF32;o__RF39;o__Rhizobiales;o__Rhodobacterales;o__Rhodocyclales;o__Rhodospirillales;o__Rickettsiales;o__SC-I-84;o__SHA-98;o__SJA-15;o__SJA-36;o__Saprospirales;o__Sediment-1;o__Solibacterales;o__Solirubrobacterales;o__Sphingobacteriales;o__Sphingomonadales;o__Spirochaetales;o__Stramenopiles;o__Streptophyta;o__Synechococcales;o__Synergistales;o__Syntrophobacterales;o__Thermales;o__Thiotrichales;o__Turicibacterales;o__Verrucomicrobiales;o__Vibrionales;o__Victivallales;o__WCHB1-41;o__WD2101;o__Xanthomonadales;o__YS2;o__envOPS12;o__iii1-15
EP198705_K150_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.06907894736842106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003289473684210526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006578947368421052;0.0;0.0;0.0;0.0;0.0;0.8618421052631579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006578947368421052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP724185_K70_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.042328042328042326;0.0;0.0;0.0;0.0;0.010582010582010581;0.021164021164021163;0.021164021164021163;0.5026455026455027;0.0;0.005291005291005291;0.0;0.010582010582010581;0.0;0.0;0.0;0.015873015873015872;0.010582010582010581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010582010582010581;0.0;0.0;0.10582010582010581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026455026455026454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13227513227513227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08465608465608465;0.0;0.0;0.0
EP637055_K90_BRCD;0.7523625843780135;0.0;0.0;0.0;0.0;0.0;0.018900675024108003;0.0;0.0;0.0;0.0;0.02777242044358727;0.005593056894889103;0.0005785920925747348;0.0;0.0;0.0003857280617164899;0.0;0.0;0.0;0.0;0.0;0.0007714561234329798;0.00019286403085824494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1758919961427194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002507232401157184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01215043394406943;0.0;0.0;0.0;0.00019286403085824494;0.0;0.0;0.0;0.002700096432015429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP362721_K80_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.016170763260025874;0.0;0.0;0.0;0.0;0.003234152652005175;0.19857697283311773;0.03320396722725313;0.00021561017680034498;0.0;0.03902544200086244;0.0;0.0;0.0;0.0;0.0;0.18326865028029324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021561017680034498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5258732212160414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021561017680034498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP733790_K30_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.2549019607843137;0.0;0.0;0.0;0.0;0.0;0.12745098039215685;0.10784313725490197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.049019607843137254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09803921568627451;0.0;0.0;0.00980392156862745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP988019_K90_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.00010229282050532654;0.0;0.0;0.0;0.0;2.922652014437901e-05;0.2755330186611331;0.00014613260072189504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005991436629597697;0.001271353626280487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7161374230977189;4.3839780216568515e-05;0.0;2.922652014437901e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006868232233929067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4613260072189504e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4613260072189504e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP926575_K40_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0017520805957074025;0.0;0.0;0.0;0.0;0.0;0.28293525031563216;0.006827961145036201;0.0;0.0;0.165829275205483;0.0;2.5765891113344154e-05;0.0;0.0;0.0;0.5128185308288887;0.004096776687021721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030403751513746104;0.0;0.0;0.001159465100100487;0.0;0.0;0.0;0.0;2.5765891113344154e-05;0.0;0.0;0.017211615263713894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.729767334003247e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.004174074360361753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5765891113344154e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP246574_K50_MRCD;0.00037936267071320183;0.0;0.0;0.0;0.0;0.0;0.09735825631121534;0.0;0.0;0.0;0.0;0.0007587253414264037;0.04176438129397158;0.011691267761070493;0.0006552627948682577;0.0;0.17492067871430542;0.0;0.0;0.0;0.0;0.0;0.1506414677886605;0.0006897503103876397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013795006207752792;6.897503103876396e-05;0.00031038763967443784;0.0018278383225272452;0.0;0.0075182783832252725;0.0;0.0;3.448751551938198e-05;0.0;0.0;0.4540626293281832;0.0;0.0;0.0;0.0;3.448751551938198e-05;0.0;0.0;0.0;0.0009311629190233135;0.0;0.0;0.0;0.0;0.0;0.0;0.05490412470685612;0.0;0.0;0.0;0.00017243757759690992;0.0;0.0;0.0;0.0;0.0;3.448751551938198e-05;6.897503103876396e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007932128569457857;0.0;0.0;0.0;0.0;0.0;0.0;0.00020692509311629191;0.0;0.0;0.0;0.0;3.448751551938198e-05;0.0;0.0;0.0
EP256568_K60_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;5.611672278338945e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0017957351290684624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002244668911335578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001122334455667789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008417508417508417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9966329966329966;0.0;0.0;0.0;0.0;0.0;0.0;0.0002244668911335578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001122334455667789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP410533_K110_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.02631578947368421;0.0;0.0;0.0;0.0;0.0;0.2631578947368421;0.13157894736842105;0.05263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18421052631578946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05263157894736842;0.0;0.0;0.02631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23684210526315788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP558013_K60_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.023695129941035162;0.0;0.0;0.0;0.0;0.0;0.19523913518235422;0.04411443546625901;0.0104826381305962;0.0;0.07687267962437214;0.0;0.0;0.0;0.0;0.0;0.4452937322559511;0.011137803013758463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007316007861978598;0.0;0.00043677658877484165;0.011246997160952173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16106136711072286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021838829438742082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00797117274514086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0048045424765232585;0.00010919414719371041;0.0;0.0
EP093201_K50_BSTD;0.0;0.0;0.0;0.0;0.0;0.0;0.02119700748129676;0.0;0.0;0.0;0.0;0.0;0.00997506234413965;0.003740648379052369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22069825436408977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2967581047381546;0.0;0.0;0.006234413965087282;0.0;0.003740648379052369;0.0;0.0;0.0;0.0;0.0;0.1172069825436409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00997506234413965;0.0;0.0;0.0;0.0;0.0;0.0;0.004987531172069825;0.0;0.0;0.0;0.300498753117207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004987531172069825;0.0;0.0;0.0
EP392047_K40_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.3169811320754717;0.0;0.0;0.0;0.0;0.0037735849056603774;0.045283018867924525;0.011320754716981131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47924528301886793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03773584905660377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10566037735849057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP641566_K190_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8216007714561236e-05;9.643201542912247e-05;9.643201542912247e-05;0.0003375120540019286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024108003857280617;4.8216007714561236e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4511089681774349;0.0;0.0;0.0;0.0;4.8216007714561236e-05;0.0;0.0;0.0;0.0;0.0;0.02145612343297975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8216007714561236e-05;0.0;0.0;0.0;0.502410800385728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.643201542912247e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.643201542912247e-05;0.0;0.0;0.0
EP081373_K70_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.555555555555556e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1666666666666665e-05;1.388888888888889e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.388888888888889e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP154266_K120_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.002242152466367713;0.0;0.0;0.0;0.0;0.0;0.04708520179372197;0.004484304932735426;0.0;0.0;0.002242152466367713;0.0;0.0;0.0;0.0;0.0;0.013452914798206279;0.004484304932735426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03811659192825112;0.0;0.0;0.002242152466367713;0.0;0.04708520179372197;0.0;0.0;0.0;0.0;0.0;0.6681614349775785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17040358744394618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP437943_K70_MRCD;0.00012575452716297788;0.0;0.0;0.0;0.0;0.0;0.0016348088531187124;0.0;0.0;0.0;0.0;0.0;0.11581991951710262;0.0;0.0;0.0;0.2029678068410463;0.0;0.0;0.0;0.0;0.0;0.6275150905432596;0.018988933601609657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00025150905432595576;0.022887323943661973;0.0;0.00012575452716297788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009305835010060362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012575452716297788;0.0;0.0;0.0;0.0;0.0;0.0;0.00025150905432595576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP120862_K370_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015186028853454822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3921791951404708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6006074411541382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015186028853454822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004176157934700076;0.0;0.0;0.0
EP346571_K60_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0445388616218592;0.0;0.0;0.0;0.0;0.00010988205992235002;0.4341440187532049;0.040106951871657755;0.00216101384513955;0.0;0.08274119112152956;0.0;0.0;0.0;0.0;0.0;0.20049813200498132;0.013955021610138452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018313676653725002;0.00021976411984470003;0.0;0.1520035162259175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0282763167533514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005494102996117501;0.0;0.0;0.0;0.0005127829463043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP708835_K40_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.004705882352941176;0.0;0.0;0.0;0.0;0.0002768166089965398;0.5627681660899654;0.001384083044982699;0.008719723183391004;0.0;0.09688581314878893;0.0;0.0;0.0;0.0;0.0;0.21993079584775085;0.005674740484429066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004152249134948097;0.002352941176470588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09550173010380623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011072664359861593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002768166089965398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP718673_K30_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0010307041336660519;0.0;0.0;0.0;0.0;0.0;0.5874471086036671;0.05576651838993165;0.029456439188456113;0.0;0.00021699034392969513;0.0;0.0;0.0;0.0;0.0;0.30644461321471195;0.0053162634262775305;0.0;0.0;0.0;0.0;0.001952913095367256;0.0;0.0;0.0;0.0;0.0;0.0;0.0013561896495605946;0.0;5.424758598242378e-05;0.0;5.424758598242378e-05;0.0;0.0;0.0;0.0;0.0;0.0003797331018769665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0041228165346642075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.424758598242378e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010849517196484756;0.005262015840295107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP251134_K100_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP134204_K100_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.671578947368421;0.0;0.0;0.0;0.0;0.10947368421052632;0.01263157894736842;0.002105263157894737;0.0;0.0;0.0;0.0;0.004210526315789474;0.0;0.0;0.0;0.01263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008421052631578947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018947368421052633;0.0;0.0;0.0
EP492474_K20_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.16385302879841113;0.0;0.0;0.0;0.0;0.029791459781529295;0.2015888778550149;0.006951340615690168;0.0009930486593843098;0.0;0.0;0.0;0.047666335650446874;0.0;0.0;0.0;0.141012909632572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007944389275074478;0.0;0.006951340615690168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3426017874875869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009930486593843098;0.0;0.0;0.0;0.0;0.0;0.0;0.004965243296921549;0.0;0.0;0.0;0.0009930486593843098;0.0;0.0;0.0;0.018867924528301886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024826216484607744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP103789_K100_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2230126267117197e-05;1.1115063133558598e-05;0.0010225858082873911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003112217677396408;0.002056286679708341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011781966921572114;0.0;0.0;4.4460252534234394e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9953316734839054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2230126267117197e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP314756_K120_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0013796308398321207;0.0;0.0;0.0;0.0;0.0;0.55005155462612;0.003398248594954908;0.0007842112142203634;0.0;0.012619991576990662;0.0;0.0;0.0;0.0;0.0;0.38599166412524144;0.014231981295110298;0.0;0.0;0.0;0.0;0.008379442048243512;0.0;0.0;0.0;0.0;0.0;0.00042115046689612107;0.010746598120797571;0.0;0.0035144280340986653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00803090373081224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4522429892969691e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026140373807345446;0.0;0.0;0.0;1.4522429892969691e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001597467288226666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP563046_K90_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005176876617773943;0.0;0.0015099223468507334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9639775668679896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007765314926660914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02070750647109577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008628127696289905;0.0;0.0;0.0
