Unnamed: 0,o__,o__32-20,o__ASSO-13,o__Acholeplasmatales,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Armatimonadales,o__BD7-3,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Chromatiales,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__DS-18,o__Deinococcales,o__Desulfobacterales,o__Desulfovibrionales,o__Desulfuromonadales,o__EW055,o__Ellin329,o__Ellin6067,o__Ellin6513,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gaiellales,o__Gemellales,o__Gemmatales,o__Herpetosiphonales,o__I025,o__JG30-KF-CM45,o__LD1-PA13,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__MND1,o__Methylophilales,o__Mycoplasmatales,o__Myxococcales,o__NB1-j,o__Natranaerobiales,o__Neisseriales,o__Nitrospirales,o__Nostocales,o__Oceanospirillales,o__Opitutales,o__Oscillatoriales,o__PYR10d3,o__Pasteurellales,o__Pirellulales,o__Planctomycetales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__SJA-15,o__SJA-36,o__Sediment-1,o__Solibacterales,o__Solirubrobacterales,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Stramenopiles,o__Streptophyta,o__Synechococcales,o__Synergistales,o__Syntrophobacterales,o__Thermales,o__Thiotrichales,o__Turicibacterales,o__Verrucomicrobiales,o__Vibrionales,o__Victivallales,o__WCHB1-41,o__WD2101,o__Xanthomonadales,o__YS2,o__envOPS12,o__iii1-15,o__[Cerasicoccales],o__[Pedosphaerales],o__[Saprospirales]
EP251134_K10_MRCD,0,0,0,0,0,0,33,0,0,0,0,0,9793,405,1,0,136,0,1,0,0,21241,61,0,0,0,0,0,0,0,0,0,0,18,99,0,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
EP174763_K20_MRCD,0,0,0,0,0,0,82,0,0,0,0,0,6,1,0,0,22,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP699720_K10_MRCD,1,0,0,0,0,0,367,0,0,0,0,41,30598,26,241,0,76,1,0,0,0,11383,101,0,0,0,0,50,0,0,0,0,0,123,257,1,9,0,2,0,0,1,0,0,240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,0,0
EP580652_K20_MRCD,0,0,0,0,0,0,307,0,0,0,0,1,8544,3507,66,0,59,0,16,0,0,2613,443,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP311478_K90_BS1D,0,0,0,0,0,0,2057,0,0,0,0,1226,212,84,18,0,3,0,0,0,0,200,0,0,0,0,0,1,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP804124_K90_BRCD,0,0,0,0,0,0,4,0,0,0,0,0,968,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,63573,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP759641_K10_MRCD,0,0,0,0,0,0,1507,0,0,0,0,108,6966,623,0,0,19,0,0,0,0,8918,1304,0,0,0,0,0,0,0,0,0,0,246,2440,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP765637_K40_MRCD,0,0,0,0,0,0,20,0,0,0,0,0,25386,791,3658,0,2,0,0,0,0,24086,1728,0,0,0,0,33,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP491548_K120_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP604653_K50_MRCD,9,0,0,0,0,0,3775,0,0,0,0,46,14855,1590,18,0,92,0,33,0,0,37676,1622,0,0,0,0,75,0,0,0,0,0,0,343,0,1,0,0,0,0,1,0,0,1059,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
EP837596_K20_MRCD,0,0,0,0,0,0,86,0,0,0,0,18,15774,139,2071,0,12514,0,0,0,0,10830,300,0,0,0,0,37,0,0,0,0,0,10,178,0,3,0,3,0,0,0,0,0,404,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,268,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0
EP346384_K10_MRCD,1,0,0,0,0,0,395,0,0,0,0,0,344,170,0,0,1,0,0,0,0,658,220,0,0,0,0,0,0,0,0,0,0,2,2,0,144,0,0,0,0,0,0,0,4455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP509951_K20_MRCD,0,0,0,0,0,0,856,0,0,0,0,9,22525,261,167,0,2565,0,0,0,0,6796,67,0,0,0,0,0,0,0,0,0,0,14,19,0,38,0,4,0,0,0,0,0,402,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP583097_K70_BS1D,168,0,0,0,0,0,204,0,0,0,0,57,7,1,130,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,21,320,0,5,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP958168_K60_BRCD,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP758715_K70_BS1D,1,0,0,0,0,0,5,0,0,0,0,0,30,0,3,0,1,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,193796,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP392047_K90_BRCD,1,0,0,0,0,0,1,0,0,0,0,0,9,0,2,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,1,3,0,79,0,0,1,0,0,56,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP972800_K10_MRCD,0,0,0,0,0,0,6134,0,0,0,0,105,1130,365,1,0,140,0,0,0,0,1312,197,0,0,0,0,33,0,0,0,0,0,3,0,0,1240,0,0,0,0,16,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
EP156198_K20_BS1D,0,0,0,0,0,0,1,0,0,0,0,0,0,389,4,0,0,0,0,0,0,14196,6,0,0,0,0,0,0,0,0,0,0,3859,0,0,1,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP438714_K10_MRCD,0,0,0,0,0,0,83,0,0,0,0,1,14275,193,374,0,788,0,1,0,0,2229,98,0,0,0,0,94,0,0,0,0,0,3,156,0,97,0,0,0,0,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0
EP036702_K70_BS1D,0,0,0,0,0,0,3,0,0,0,0,0,269,0,0,0,371,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP164977_K10_MRCD,0,0,0,0,0,0,284,0,0,0,0,0,14023,550,0,0,3438,0,0,0,0,1745,1076,0,0,0,0,0,0,0,0,0,0,35,13,0,7,0,0,0,0,1,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0
EP391714_K100_BRCD,0,0,0,0,0,0,6338,0,0,0,0,33,8,0,79,0,2,0,0,0,0,356,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP934299_K20_MRCD,0,0,0,0,0,0,13483,0,0,0,0,564,6012,305,320,0,522,0,3,0,0,9265,642,0,0,0,0,2,0,0,0,0,0,242,130,0,362,0,24,0,0,0,0,0,3462,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,72,0,0,0,0,64,0,0,0,0,10,0,0,0,0,0,0
EP081373_K10_MRCD,0,0,0,0,0,0,488,0,0,0,0,42,9286,210,145,0,86,0,0,0,0,9984,2296,0,0,0,0,25,0,0,0,0,0,4,141,0,905,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP311478_K100_BS1D,0,0,0,0,0,0,3,0,0,0,0,0,2565,120,0,0,1,0,0,0,0,2151,0,0,0,0,0,1111,0,0,0,0,0,16096,1,0,3,0,1,0,0,0,0,0,7295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243,0,0,0,0,0,0,0,0,0,0,0,0
EP557758_K70_BRCD,0,0,0,0,0,0,17,0,0,0,0,0,48,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,239,0,0,5,0,6,0,0,0,0,0,104,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP376101_K40_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP439098_K50_MRCD,1,0,0,0,0,0,282,0,0,0,0,2,19557,922,561,0,5001,0,0,0,0,8554,1309,0,0,0,0,0,0,0,0,0,0,235,255,0,91,0,13,0,0,0,0,0,137,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,117,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP059416_K50_BS1D,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP850673_K20_MRCD,24,0,0,0,0,0,941,0,0,0,0,26,1596,19,1,0,36,0,0,0,0,929,98,0,0,0,0,22,0,0,0,0,0,3,34,0,4,0,0,0,0,1,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP436435_K40_MRCD,1,0,0,0,0,0,6,0,0,0,0,0,33721,56,464,0,639,0,0,0,0,12802,156,0,0,0,0,334,0,0,0,0,0,1,293,0,463,0,1,0,0,28,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0
EP446223_K40_MRCD,0,0,0,0,0,0,17158,0,0,0,0,18,2636,174,1,0,318,0,0,0,0,6692,137,0,0,0,0,0,0,0,0,0,0,1,2,0,7,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
EP013894_K30_MRCD,0,0,0,0,0,0,40,0,0,0,0,0,12589,0,0,0,880,0,0,0,0,3085,0,0,0,0,0,0,0,0,0,0,0,29,0,0,175,0,8,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP909375_K50_BRCD,0,0,0,0,0,0,40,0,0,0,0,0,1080,229,9,0,1,0,0,0,0,459,101,0,0,0,0,0,0,0,0,0,0,43,0,0,14298,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
EP338059_K90_BRCD,0,0,0,0,0,0,46,0,0,0,0,3,3216,1,73,0,1173,0,0,0,0,2960,60,0,0,0,0,5,0,0,0,0,0,2,8,1,0,0,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP292135_K10_MRCD,0,0,0,0,0,0,124,0,0,0,0,0,27815,24,46,0,5981,0,0,0,0,10494,61,0,0,0,0,9,0,0,0,0,0,7,2,0,529,0,2,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP584156_K510_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP537290_K10_MRCD,0,0,0,0,0,0,60,0,0,0,0,0,12,98,0,0,39,0,1,0,0,256,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP515317_K30_MRCD,0,0,0,0,0,0,788,0,0,0,0,1,9985,41,1,0,431,0,0,0,0,9647,13,0,0,0,0,9,0,0,0,0,0,16,17,0,12,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
EP487163_K40_BRCD,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP243415_K80_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP266239_K70_BS1D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP566677_K80_BS1D,0,0,0,0,0,0,1,0,0,0,0,5,1120,59,0,0,0,0,0,0,0,1016,192,0,0,0,0,1,0,0,0,0,0,289,0,0,772,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
EP438739_K20_MRCD,0,0,0,0,0,0,18,0,0,0,0,0,10636,331,1,0,3378,0,0,0,0,2417,192,0,0,0,0,3,0,0,0,0,0,49,0,0,187,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
EP314756_K20_MRCD,0,0,0,0,0,0,62,0,0,0,0,0,48347,329,54,0,288,0,0,0,0,17393,1410,0,0,0,0,297,0,0,0,0,0,7,495,0,28,0,1,0,0,140,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
EP863344_K10_MRCD,1,0,0,0,0,0,6339,0,0,0,0,756,6,2,183,0,3,0,0,0,0,550,100,0,0,0,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,1,0,0,7185,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,4,0,0,9,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP371302_K60_BRCD,0,0,0,0,0,0,0,0,0,0,0,1,428,126,332,0,0,0,0,0,0,3982,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EP596677_K40_MRCD,0,0,0,0,0,0,49488,0,0,0,0,74,214,1,2,0,0,0,0,0,0,550,70,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP463151_K10_MRCD,0,0,0,0,0,0,193,0,0,0,0,0,3425,116,1,0,1,0,0,0,0,1888,473,0,0,0,0,0,0,0,0,0,0,0,1,0,1668,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP218253_K30_MRCD,0,0,0,0,0,0,155,0,0,0,0,5,9305,96,270,0,3179,0,0,0,0,6409,224,0,0,0,0,11,0,0,0,0,0,74,2,0,138,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EP103789_K90_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP123900_K30_MRCD,0,0,0,0,0,0,1900,0,0,0,0,0,18542,1593,17,1,5475,0,0,0,0,5067,581,0,0,0,0,31,0,0,0,0,0,80,0,0,95,0,1,0,0,123,0,0,5575,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
EP111886_K40_MRCD,0,0,0,0,0,0,24,0,0,0,0,1,14921,10,1,1,1686,0,0,0,0,10181,236,0,0,0,0,99,0,0,0,0,0,59,0,0,4,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0
EP804945_K10_MRCD,0,0,0,0,0,0,529,0,0,0,0,23,9961,273,54,0,1636,0,0,0,0,3032,89,0,0,0,0,29,0,0,0,0,0,5,7,0,33,0,0,0,0,161,0,0,9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP733790_K80_BRCD,0,0,0,0,0,0,56349,0,0,0,0,3792,14,0,187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,3,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0
EP261740_K70_BRCD,0,0,0,0,0,0,1,0,0,0,0,0,12,1,1,0,2,0,0,0,0,77,1,0,0,0,0,0,0,0,0,0,0,129,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP569649_K90_BS1D,0,0,0,0,0,45,3,0,0,0,0,0,51,134,185,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,313,0,31,38,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,20,94,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP044068_K20_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
